"Symbol","Description","Date","Time","Open","High","Low","Close","TotalVolume"
AAPL,NASDAQ,04.02.2020,16:43:00,318.85,319.65,318.85,319.6,20471
AAPL,NASDAQ,05.02.2020,10:42:00,319.284,319.33,318.95,319.09,155924
AAPL,NASDAQ,05.02.2020,09:32:00,324.416,324.76,324.18,324.36,305327
AAPL,NASDAQ,06.02.2020,09:41:00,320.674,321.08,320.265,320.985,119974
AAPL,NASDAQ,06.02.2020,17:46:00,325.73,325.73,325.73,325.73,100
AAPL,NASDAQ,07.02.2020,15:24:00,318.38,318.393,318,318.35,80892
AAPL,NASDAQ,07.02.2020,08:31:00,323.91,324.4,323.85,324.13,13203
AAPL,NASDAQ,10.02.2020,09:31:00,314.18,316.47,313.85,315.885,991502
AAPL,NASDAQ,10.02.2020,16:28:00,321.19,321.79,321.05,321.09,2641
AAPL,NASDAQ,11.02.2020,15:20:00,318.975,319.05,318.71,318.89,72186
AAPL,NASDAQ,11.02.2020,09:31:00,323.43,323.9,323.37,323.73,582038
AAPL,NASDAQ,12.02.2020,08:01:00,321,321.21,320.6,321.12,22926
AAPL,NASDAQ,12.02.2020,16:17:00,327.23,327.35,327.23,327.3,6517
AAPL,NASDAQ,13.02.2020,08:01:00,323.3,323.845,322.4,323.63,64290
AAPL,NASDAQ,13.02.2020,12:20:00,326.215,326.22,326.04,326.07,42190
AAPL,NASDAQ,14.02.2020,10:14:00,323.096,323.21,322.85,322.986,86839
AAPL,NASDAQ,14.02.2020,08:01:00,326.2,326.4,326,326.22,12193
AAPL,NASDAQ,18.02.2020,08:01:00,314.4,316.9,313.63,316.9,125729
AAPL,NASDAQ,18.02.2020,14:44:00,319.622,319.75,319.573,319.63,67251
AAPL,NASDAQ,19.02.2020,09:25:00,320.54,320.59,319,320.59,131148
AAPL,NASDAQ,19.02.2020,11:20:00,324.52,324.57,324.31,324.351,44566
AAPL,NASDAQ,20.02.2020,11:33:00,319.58,319.91,318.21,319.65,323069
AAPL,NASDAQ,20.02.2020,09:34:00,324.418,324.65,324.075,324.075,124145
AAPL,NASDAQ,21.02.2020,14:26:00,310.614,310.88,310.5,310.85,95694
AAPL,NASDAQ,21.02.2020,09:34:00,320.081,320.45,320,320.04,110485
AAPL,NASDAQ,24.02.2020,09:31:00,297.07,297.5,289.23,289.28,3964550
AAPL,NASDAQ,24.02.2020,09:52:00,302.978,304.18,302.52,304.18,246559
AAPL,NASDAQ,25.02.2020,15:40:00,286.635,286.645,286.13,286.391,163286
AAPL,NASDAQ,25.02.2020,09:32:00,301.935,302.53,301.16,302.316,302950
AAPL,NASDAQ,26.02.2020,09:29:00,288.64,288.8,285.35,286.92,122087
AAPL,NASDAQ,26.02.2020,11:30:00,297.86,297.88,297.45,297.55,126721
AAPL,NASDAQ,27.02.2020,18:02:00,270.8,270.96,269,269,5886
AAPL,NASDAQ,27.02.2020,08:01:00,288,288,283.3,283.5,71806
AAPL,NASDAQ,28.02.2020,09:31:00,257.27,261.99,256.37,261.825,3708700
AAPL,NASDAQ,28.02.2020,11:44:00,276.512,278.41,276.39,277.99,447864
AAPL,NASDAQ,02.03.2020,08:01:00,275.5,278.51,274.5,278.35,109020
AAPL,NASDAQ,02.03.2020,15:59:00,297.33,301.44,297.19,298.22,585270
AAPL,NASDAQ,03.03.2020,18:09:00,285.8,285.96,285.53,285.8,1434
AAPL,NASDAQ,03.03.2020,09:29:00,302.64,304.15,302.62,303.65,94298
AAPL,NASDAQ,04.03.2020,09:56:00,293.19,294.12,293.13,293.884,174011
AAPL,NASDAQ,04.03.2020,16:00:00,302.9,303.4,302.5,302.76,881675
AAPL,NASDAQ,05.03.2020,15:56:00,292.17,292.57,291.41,292.23,219451
AAPL,NASDAQ,05.03.2020,11:20:00,299.38,299.55,299.18,299.18,126332
AAPL,NASDAQ,06.03.2020,08:01:00,282.2,285.04,280.24,282.25,75479
AAPL,NASDAQ,06.03.2020,15:58:00,289.61,290.82,289.56,289.83,441071
AAPL,NASDAQ,09.03.2020,09:27:00,261.33,261.6,261.3,261.6,14371
AAPL,NASDAQ,09.03.2020,12:13:00,277.24,278.09,277.1,277.88,173088
AAPL,NASDAQ,10.03.2020,11:39:00,269.9,269.9,269.37,269.57,109789
AAPL,NASDAQ,10.03.2020,16:00:00,283.99,286.44,283.99,285.69,936171
AAPL,NASDAQ,11.03.2020,15:59:00,276.21,276.56,271.86,276.13,327974
AAPL,NASDAQ,11.03.2020,12:20:00,280.87,281.22,280.43,280.665,212911
AAPL,NASDAQ,12.03.2020,17:49:00,238.25,238.5,237.8,238.12,42910
AAPL,NASDAQ,12.03.2020,13:06:00,267.37,270,267.3,269.871,403785
AAPL,NASDAQ,13.03.2020,11:50:00,253.23,253.75,252.95,253.105,198696
AAPL,NASDAQ,13.03.2020,16:00:00,274.41,279.92,274.32,278.06,1553801
AAPL,NASDAQ,16.03.2020,08:55:00,238.98,238.98,238.52,238.73,4676
AAPL,NASDAQ,16.03.2020,11:31:00,258.43,259.08,258.301,258.52,177995
AAPL,NASDAQ,17.03.2020,10:04:00,239.03,240.06,238.4,239.357,401619
AAPL,NASDAQ,17.03.2020,12:14:00,257.14,257.61,256.94,257.42,170546
AAPL,NASDAQ,18.03.2020,08:01:00,237,239.85,236.41,239.78,72927
AAPL,NASDAQ,18.03.2020,16:00:00,245.86,250,245.75,249,1097925
AAPL,NASDAQ,19.03.2020,08:28:00,241.9,241.9,241.5,241.52,559
AAPL,NASDAQ,19.03.2020,10:16:00,252.02,252.84,251,251.21,275896
AAPL,NASDAQ,20.03.2020,15:58:00,229.465,229.7,228,228.02,860372
AAPL,NASDAQ,20.03.2020,08:01:00,254.69,254.69,250.01,252.2,49207
AAPL,NASDAQ,23.03.2020,11:47:00,213.048,213.565,212.61,213.55,161567
AAPL,NASDAQ,23.03.2020,08:25:00,238,238.1,236.62,236.62,17089
AAPL,NASDAQ,24.03.2020,08:20:00,232.15,232.15,231.23,231.6,7795
AAPL,NASDAQ,24.03.2020,18:30:00,248.3,248.5,248.3,248.5,2112
AAPL,NASDAQ,25.03.2020,10:15:00,244.75,245.75,244.3,245.17,299597
AAPL,NASDAQ,25.03.2020,09:41:00,257.87,258.25,256.94,257.06,475525
AAPL,NASDAQ,26.03.2020,08:31:00,240.65,242.6,240.4,242.6,23039
AAPL,NASDAQ,26.03.2020,16:00:00,256.59,258.68,256.51,258.48,1165626
AAPL,NASDAQ,27.03.2020,16:15:00,247.4,247.64,247,247.64,19489
AAPL,NASDAQ,27.03.2020,15:28:00,255.24,255.87,255.17,255.841,172192
AAPL,NASDAQ,30.03.2020,08:01:00,247.326,249.64,247.31,248.8,23469
AAPL,NASDAQ,30.03.2020,15:55:00,253.44,255.52,253.4,255.085,495578
AAPL,NASDAQ,31.03.2020,15:25:00,252.64,252.65,252,252,120618
AAPL,NASDAQ,31.03.2020,10:34:00,262.453,262.49,261.844,262.235,142474
AAPL,NASDAQ,01.04.2020,15:41:00,239.22,239.93,239.13,239.62,148477
AAPL,NASDAQ,01.04.2020,09:38:00,247.9,248.72,247.79,248.37,165012
AAPL,NASDAQ,02.04.2020,14:20:00,237.635,237.72,236.9,237,134158
AAPL,NASDAQ,02.04.2020,16:06:00,245.49,245.72,245.49,245.5,10151
AAPL,NASDAQ,03.04.2020,15:44:00,239.02,239.2,238.974,239.112,119574
AAPL,NASDAQ,03.04.2020,08:01:00,242.8,245.8,242.3,245.102,9627
AAPL,NASDAQ,06.04.2020,08:10:00,249.25,249.4,249.084,249.4,1183
AAPL,NASDAQ,06.04.2020,15:59:00,262.93,263.11,262.18,262.75,736360
AAPL,NASDAQ,07.04.2020,16:26:00,258.68,258.68,256.965,258.56,4009
AAPL,NASDAQ,07.04.2020,09:31:00,270.8,271.7,269.32,269.42,1618010
AAPL,NASDAQ,08.04.2020,08:01:00,261.15,262.87,260.7,262.1,23315
AAPL,NASDAQ,08.04.2020,15:55:00,266.87,267.37,266.7,266.97,339677
AAPL,NASDAQ,09.04.2020,08:19:00,263.44,263.5,262.355,262.355,8187
AAPL,NASDAQ,09.04.2020,09:21:00,269.9,270.3,269.88,270.15,7563
AAPL,NASDAQ,13.04.2020,11:10:00,266.05,266.1,265.83,266.018,61819
AAPL,NASDAQ,13.04.2020,18:11:00,273.95,274.15,273.95,274.15,8081
AAPL,NASDAQ,14.04.2020,08:01:00,277.6,278.38,277.27,278.15,31869
AAPL,NASDAQ,14.04.2020,15:50:00,287.58,288.25,287.555,287.96,134020
AAPL,NASDAQ,15.04.2020,08:30:00,282.62,284.42,279.6,282,80620
AAPL,NASDAQ,15.04.2020,08:02:00,284.44,287.75,284.24,284.24,4459
AAPL,NASDAQ,16.04.2020,12:34:00,283.17,283.17,282.35,282.59,77848
AAPL,NASDAQ,16.04.2020,18:25:00,293.78,293.9,293.78,293.8,5395
AAPL,NASDAQ,17.04.2020,14:44:00,277.31,277.36,276.86,277.32,128194
AAPL,NASDAQ,17.04.2020,08:01:00,290.63,291.33,286.75,287.08,118056
AAPL,NASDAQ,20.04.2020,16:27:00,276.45,276.45,276,276,4914
AAPL,NASDAQ,20.04.2020,10:49:00,281.487,281.68,281.46,281.53,70129
AAPL,NASDAQ,21.04.2020,11:44:00,266.03,266.09,265.43,265.53,86783
AAPL,NASDAQ,21.04.2020,08:36:00,277.1,278.48,277.1,278,17486
AAPL,NASDAQ,22.04.2020,08:18:00,272.05,272.05,271.8,271.8,3391
AAPL,NASDAQ,22.04.2020,15:51:00,277.26,277.9,277.19,277.45,286679
AAPL,NASDAQ,23.04.2020,18:02:00,273.89,274.3,273.78,274.3,3346
AAPL,NASDAQ,23.04.2020,10:43:00,281.37,281.75,281.33,281.636,102191
AAPL,NASDAQ,24.04.2020,08:04:00,275.64,275.64,275.5,275.5,753
AAPL,NASDAQ,24.04.2020,15:51:00,282.63,283.01,282.04,282.275,275962
AAPL,NASDAQ,27.04.2020,09:37:00,280.42,280.42,279.95,280.03,258474
AAPL,NASDAQ,27.04.2020,08:01:00,282.66,285,282.62,284.64,41971
AAPL,NASDAQ,28.04.2020,16:00:00,278.64,278.98,278.2,278.57,339480
AAPL,NASDAQ,28.04.2020,08:01:00,285.68,286.2,285.2,285.65,25513
AAPL,NASDAQ,29.04.2020,08:01:00,281.795,281.817,280.5,281.09,12418
AAPL,NASDAQ,29.04.2020,17:46:00,292.3,292.49,292.3,292.31,1662
AAPL,NASDAQ,30.04.2020,18:06:00,285.04,285.25,284.75,284.8,10260
AAPL,NASDAQ,30.04.2020,16:33:00,298.05,301.479,297.71,299.17,434892
AAPL,NASDAQ,01.05.2020,08:01:00,285.82,286.2,284.11,285.226,48392
AAPL,NASDAQ,01.05.2020,10:09:00,298.05,299,297.95,298.69,484658
AAPL,NASDAQ,04.05.2020,09:45:00,286.51,286.97,286.317,286.945,133875
AAPL,NASDAQ,04.05.2020,16:01:00,293.17,293.72,293.16,293.39,1185150
AAPL,NASDAQ,05.05.2020,09:31:00,295.05,295.28,294.46,294.76,687018
AAPL,NASDAQ,05.05.2020,15:06:00,300.865,301,300.865,300.91,62417
AAPL,NASDAQ,06.05.2020,10:12:00,299.69,299.76,298.87,299.26,164186
AAPL,NASDAQ,06.05.2020,12:58:00,303.045,303.24,303.035,303.05,99673
AAPL,NASDAQ,07.05.2020,10:51:00,302.11,302.46,301.97,302.387,118430
AAPL,NASDAQ,07.05.2020,09:34:00,304.97,305.17,304.71,304.759,198214
AAPL,NASDAQ,08.05.2020,09:37:00,304.3,304.71,304.29,304.66,139031
AAPL,NASDAQ,08.05.2020,17:58:00,310.49,310.55,310.49,310.55,2062
AAPL,NASDAQ,11.05.2020,08:47:00,307.1,307.18,307.01,307.01,2462
AAPL,NASDAQ,11.05.2020,15:11:00,316.894,317.05,316.86,316.97,193128
AAPL,NASDAQ,12.05.2020,17:10:00,308.7,308.78,308.6,308.7,5043
AAPL,NASDAQ,12.05.2020,12:57:00,319.48,319.688,319.47,319.59,71635
AAPL,NASDAQ,13.05.2020,12:16:00,305.2,305.29,303.21,304.15,435283
AAPL,NASDAQ,13.05.2020,10:36:00,315.841,315.95,315.76,315.87,92552
AAPL,NASDAQ,14.05.2020,09:55:00,302.31,302.34,301.53,301.65,151112
AAPL,NASDAQ,14.05.2020,16:54:00,310.36,310.4,310.3,310.3,1545
AAPL,NASDAQ,15.05.2020,08:02:00,300.25,300.5,299.75,300.36,25164
AAPL,NASDAQ,15.05.2020,15:50:00,307.345,307.9,307.345,307.75,137304
AAPL,NASDAQ,18.05.2020,08:02:00,308.47,313.25,308.47,313.25,4590
AAPL,NASDAQ,18.05.2020,15:51:00,316.12,316.5,315.6,315.61,137708
AAPL,NASDAQ,19.05.2020,16:02:00,313.37,313.39,313,313.34,8290
AAPL,NASDAQ,19.05.2020,10:25:00,318.48,318.52,318.15,318.28,85847
AAPL,NASDAQ,20.05.2020,08:44:00,316.56,316.63,313.14,316.63,1236
AAPL,NASDAQ,20.05.2020,18:01:00,319.52,319.6,319.5,319.6,1350
AAPL,NASDAQ,21.05.2020,11:27:00,316.2,316.43,315.87,316.374,96550
AAPL,NASDAQ,21.05.2020,09:41:00,320.47,320.89,320.4,320.583,135865
AAPL,NASDAQ,22.05.2020,08:01:00,316.81,316.98,315.05,316.924,17535
AAPL,NASDAQ,22.05.2020,16:50:00,319.25,319.25,319.25,319.25,1000
AAPL,NASDAQ,26.05.2020,15:35:00,317.738,317.8,316.5,317.35,219554
AAPL,NASDAQ,26.05.2020,09:22:00,324.8,325.95,324.7,324.8,7950
AAPL,NASDAQ,27.05.2020,10:50:00,314.01,314.01,313.09,313.241,96820
AAPL,NASDAQ,27.05.2020,08:01:00,317.99,319.8,317.52,318.43,21112
AAPL,NASDAQ,28.05.2020,08:57:00,314.66,314.99,314.5,314.99,2613
AAPL,NASDAQ,28.05.2020,15:16:00,323.23,323.44,323.07,323.15,111368
AAPL,NASDAQ,29.05.2020,10:15:00,316.7,317.039,316.47,316.95,79097
AAPL,NASDAQ,29.05.2020,08:09:00,321.2,321.25,320.95,321,4149
AAPL,NASDAQ,01.06.2020,08:40:00,317,317,316.5,316.52,8923
AAPL,NASDAQ,01.06.2020,13:41:00,322.255,322.35,322.23,322.315,30279
AAPL,NASDAQ,02.06.2020,11:16:00,319.05,319.57,318.93,319.46,105063
AAPL,NASDAQ,02.06.2020,08:01:00,323.23,323.815,320.79,321.022,18706
AAPL,NASDAQ,03.06.2020,12:21:00,322.53,322.64,322.3,322.38,62888
AAPL,NASDAQ,03.06.2020,15:51:00,325.86,326.2,325.71,325.85,255252
AAPL,NASDAQ,04.06.2020,15:18:00,320.89,321.17,320.78,321.12,54191
AAPL,NASDAQ,04.06.2020,10:41:00,325.59,325.62,325.44,325.501,50899
AAPL,NASDAQ,05.06.2020,16:40:00,331.25,331.25,315,315,100584
AAPL,NASDAQ,05.06.2020,15:33:00,331.37,331.75,331.37,331.67,109001
AAPL,NASDAQ,08.06.2020,10:18:00,327.455,327.67,327.32,327.655,71205
AAPL,NASDAQ,08.06.2020,16:00:00,333.39,333.6,333.33,333.53,354092
AAPL,NASDAQ,09.06.2020,08:01:00,331.002,331.85,330.91,331.482,8637
AAPL,NASDAQ,09.06.2020,14:01:00,345.235,345.61,345.16,345.53,92003
AAPL,NASDAQ,10.06.2020,08:01:00,347.197,349,345.4,348.69,50355
AAPL,NASDAQ,10.06.2020,14:31:00,354.7,354.77,354.13,354.23,118276
AAPL,NASDAQ,11.06.2020,16:00:00,336.39,336.43,335.48,335.97,707712
AAPL,NASDAQ,11.06.2020,10:21:00,350.75,351.06,350.726,350.9,114435
AAPL,NASDAQ,12.06.2020,13:53:00,334.67,334.86,334.223,334.57,99781
AAPL,NASDAQ,12.06.2020,09:46:00,347.72,347.8,347.06,347.22,178254
AAPL,NASDAQ,15.06.2020,08:01:00,333.18,334.73,331.718,334.07,42308
AAPL,NASDAQ,15.06.2020,16:00:00,342.41,345.68,342.41,342.99,480438
AAPL,NASDAQ,16.06.2020,11:02:00,345.18,346.21,344.72,346.2,196847
AAPL,NASDAQ,16.06.2020,14:17:00,352.86,353.2,352.78,352.948,109962
AAPL,NASDAQ,17.06.2020,16:00:00,352.14,352.58,351.09,351.244,311140
AAPL,NASDAQ,17.06.2020,08:01:00,355.2,356,353.73,355.2,45630
AAPL,NASDAQ,18.06.2020,15:03:00,349.67,349.67,349.22,349.45,73967
AAPL,NASDAQ,18.06.2020,16:36:00,353.691,353.691,353.691,353.691,105
AAPL,NASDAQ,19.06.2020,17:41:00,335,335,335,335,300000
AAPL,NASDAQ,19.06.2020,09:29:00,356,356.95,355.98,356.28,76572
AAPL,NASDAQ,22.06.2020,08:01:00,350.25,352.45,350.21,352.33,36124
AAPL,NASDAQ,22.06.2020,18:30:00,360.7,360.76,360.7,360.76,1235
AAPL,NASDAQ,23.06.2020,09:36:00,363.03,363.04,362.27,362.655,215502
AAPL,NASDAQ,23.06.2020,13:52:00,372.15,372.38,371.67,371.976,229015
AAPL,NASDAQ,24.06.2020,11:50:00,359.075,359.21,358.52,358.725,91563
AAPL,NASDAQ,24.06.2020,09:48:00,368.39,368.79,367.85,367.87,190014
AAPL,NASDAQ,25.06.2020,09:49:00,358.81,358.84,357.57,358.13,217722
AAPL,NASDAQ,25.06.2020,16:07:00,365,365.02,364.9,364.9,6562
AAPL,NASDAQ,26.06.2020,15:55:00,355.18,355.29,353.02,353.23,512874
AAPL,NASDAQ,26.06.2020,08:01:00,365.503,365.86,364.9,364.911,18695
AAPL,NASDAQ,29.06.2020,09:49:00,351.37,352.335,351.28,352.18,107985
AAPL,NASDAQ,29.06.2020,16:42:00,362.478,362.87,362.38,362.8,4835
AAPL,NASDAQ,30.06.2020,08:01:00,361.42,361.699,359.11,360.68,23851
AAPL,NASDAQ,30.06.2020,15:55:00,365.16,365.98,365.16,365.68,336806
AAPL,NASDAQ,01.07.2020,08:01:00,362.28,363.5,362.13,362.95,11693
AAPL,NASDAQ,01.07.2020,12:41:00,367.27,367.36,367.056,367.27,66364
AAPL,NASDAQ,02.07.2020,15:59:00,364.09,364.65,363.64,364.159,181983
AAPL,NASDAQ,02.07.2020,09:44:00,370.18,370.47,370.11,370.42,191260
AAPL,NASDAQ,06.07.2020,08:01:00,369.125,369.98,369.11,369.52,33497
AAPL,NASDAQ,06.07.2020,11:45:00,375.71,375.78,375.418,375.55,56135
AAPL,NASDAQ,07.07.2020,16:00:00,373.18,373.34,372.23,372.64,436800
AAPL,NASDAQ,07.07.2020,10:28:00,378.42,378.62,378.31,378.38,82539
AAPL,NASDAQ,08.07.2020,09:23:00,376.41,376.41,372.69,372.69,1995
AAPL,NASDAQ,08.07.2020,18:23:00,382.83,383.09,382.83,383.09,5349
AAPL,NASDAQ,09.07.2020,11:05:00,379.19,379.67,378.69,379.21,115783
AAPL,NASDAQ,09.07.2020,09:42:00,383.456,393.91,383.42,383.86,134364
AAPL,NASDAQ,10.07.2020,10:02:00,379.083,379.5,378.821,379.248,113001
AAPL,NASDAQ,10.07.2020,16:53:00,383.79,384.19,383.79,384.19,284
AAPL,NASDAQ,13.07.2020,16:08:00,381.95,382,380.96,381.4,8802
AAPL,NASDAQ,13.07.2020,11:19:00,399.42,399.82,399.35,399.63,101805
